address,suburb,postcode,roof_type,green_area
43 Hawke Street,West Melbourne (Residential),3003,Flat,54.09794946771582
43 Hawke Street,West Melbourne (Residential),3003,Flat,54.09794946771582
57 Berry Street,East Melbourne,3002,Hip,4792.884799077415
57 Berry Street,East Melbourne,3002,Hip,4792.884799077415
10-12 Waterloo Street,Carlton,3053,Hip,3742.4843711930553
10-12 Waterloo Street,Carlton,3053,Hip,3742.4843711930553
164-166 Gatehouse Street,Parkville,3052,Flat,1498.8187502516944
164-166 Gatehouse Street,Parkville,3052,Flat,1498.8187502516944
142-150 Dynon Road,West Melbourne (Industrial),3003,Flat,277.5225612399971
142-150 Dynon Road,West Melbourne (Industrial),3003,Gable,277.5225612399971
41 Goldsbrough Walk,Kensington,3031,Flat,1434.77943092591
41 Goldsbrough Walk,Kensington,3031,Flat,1434.77943092591
226 Bellair Street,Kensington,3031,Hip,4987.98812897925
226 Bellair Street,Kensington,3031,Hip,4987.98812897925
61 Nicholson Street,Carlton,3053,Flat,1918.7092905872123
61 Nicholson Street,Carlton,3053,Flat,1918.7092905872123
28 Bayswater Road,Kensington,3031,Flat,1067.8664378212413
28 Bayswater Road,Kensington,3031,Flat,1067.8664378212413
172 Station Street,Carlton,3053,Gable,923.6170353794978
172 Station Street,Carlton,3053,Gable,923.6170353794978
13 McTaggart Street,Kensington,3031,Gable,5244.452630183577
13 McTaggart Street,Kensington,3031,Gable,5244.452630183577
71 Nicholson Street,Carlton,3053,Flat,5493.659541181025
71 Nicholson Street,Carlton,3053,Flat,5493.659541181025
60-62 Faraday Street,Carlton,3053,Gable,3763.623912651287
60-62 Faraday Street,Carlton,3053,Gable,3763.623912651287
68 Curzon Street,North Melbourne,3051,Hip,1810.5331883127815
68 Curzon Street,North Melbourne,3051,Hip,1810.5331883127815
491 Spencer Street,West Melbourne (Residential),3003,Flat,1512.109938673107
53-55 Neill Street,Carlton,3053,Flat,1512.109938673107
53-55 Neill Street,Carlton,3053,Hip,1466.721464663734
53-55 Neill Street,Carlton,3053,Hip,1466.721464663734
14 Shiel Street,North Melbourne,3051,Flat,5072.017763759643
14 Shiel Street,North Melbourne,3051,Flat,5072.017763759643
14 Shiel Street,North Melbourne,3051,Hip,245.50829174688582
35 Gatehouse Drive,Kensington,3031,Hip,245.50829174688582
35 Gatehouse Drive,Kensington,3031,Hip,2839.3130548740132
90 Miller Street,West Melbourne (Residential),3003,Hip,2839.3130548740132
90 Miller Street,West Melbourne (Residential),3003,Hip,5616.950239404403
90-92 Miller Street,West Melbourne (Residential),3003,Hip,5616.950239404403
16 Vale Street South,East Melbourne,3002,Hip,2496.245337267104
16 Vale Street South,East Melbourne,3002,Hip,2496.245337267104
15 Westbourne Road,Kensington,3031,Gable,3413.2117557438933
15 Westbourne Road,Kensington,3031,Gable,3413.2117557438933
30 Eades Place,West Melbourne (Residential),3003,Flat,3005.406974445686
30 Eades Place,West Melbourne (Residential),3003,Flat,3005.406974445686
35-41 Hotham Street,East Melbourne,3002,Flat,5890.307451494219
35-41 Hotham Street,East Melbourne,3002,Flat,5890.307451494219
24 Faraday Street,Carlton,3053,Flat,53.58192197203624
24 Faraday Street,Carlton,3053,Flat,5579.173361168877
24 Faraday Street,Carlton,3053,Flat,5579.173361168877
24 Faraday Street,Carlton,3053,Flat,5122.824205149105
20 Albermarle Street,Kensington,3031,Hip,5122.824205149105
20 Albermarle Street,Kensington,3031,Hip,3287.500307171948
119 The Crescent,Kensington,3031,Flat,3287.500307171948
119 The Crescent,Kensington,3031,Flat,1445.6709521905834
171-179 City Road,Southbank,3006,Flat,1445.6709521905834
181-187 City Road,Southbank,3006,Flat,4450.225606324448
City Tower 181-187 City Road,Southbank,3006,Flat,4450.225606324448
Melbourne Tower 171-179 City Road,Southbank,3006,Flat,2565.0192051391305
92 Errol Street,North Melbourne,3051,Flat,2565.0192051391305
92 Errol Street,North Melbourne,3051,Flat,2961.5940400426693
483 Queensberry Street,North Melbourne,3051,Hip,2961.5940400426693
483 Queensberry Street,North Melbourne,3051,Hip,5007.780338942032
330 Lygon Street,Carlton,3053,Hip,5007.780338942032
29 Palmerston Place,Carlton,3053,Gable,4774.016752707355
29 Palmerston Place,Carlton,3053,Gable,4774.016752707355
24-26 Punch Lane,Melbourne (CBD),3000,Flat,1509.5690734737825
24-26 Punch Lane,Melbourne (CBD),3000,Flat,4325.649007981388
25 Lincoln Mews,Kensington,3031,Flat,4325.649007981388
25 Lincoln Mews,Kensington,3031,Flat,4100.710746823948
25 Lincoln Mews,Kensington,3031,Flat,4100.710746823948
25 Lincoln Mews,Kensington,3031,Flat,3989.341810819018
25 Lincoln Mews,Kensington,3031,Flat,3989.341810819018
18 Gordon Crescent,Kensington,3031,Flat,1303.0199062269073
18 Gordon Crescent,Kensington,3031,Flat,1303.0199062269073
27 Owen Street,Carlton,3053,Gable,4664.416451767654
27 Owen Street,Carlton,3053,Gable,4664.416451767654
18-20 Chetwynd Street,West Melbourne (Residential),3003,Gable,4919.66508573327
18-20 Chetwynd Street,West Melbourne (Residential),3003,Gable,4919.66508573327
20 Chetwynd Street,West Melbourne (Residential),3003,Gable,5509.711340657314
20 Chetwynd Street,West Melbourne (Residential),3003,Gable,5509.711340657314
31 Ormond Street,Kensington,3031,Flat,478.94112936077755
31 Ormond Street,Kensington,3031,Flat,478.94112936077755
3 Barnett Street,Kensington,3031,Gable,795.388481901141
3 Barnett Street,Kensington,3031,Gable,795.388481901141
66A Courtney Street,North Melbourne,3051,Gable,1796.5307296856063
66A Courtney Street,North Melbourne,3051,Gable,4756.639353176926
13 Epsom Road,Kensington,3031,Hip,4756.639353176926
13 Epsom Road,Kensington,3031,Hip,6838.462724396438
1 Walsh Street,West Melbourne (Residential),3003,Flat,6838.462724396438
1 Walsh Street,West Melbourne (Residential),3003,Flat,1241.9335019276512
1 Walsh Street,West Melbourne (Residential),3003,Flat,1241.9335019276512
1 Walsh Street,West Melbourne (Residential),3003,Flat,2224.8323774597443
41 Grattan Place,Carlton,3053,Flat,2224.8323774597443
41 Grattan Place,Carlton,3053,Flat,6363.194192608312
1-3 Tankard Street,Kensington,3031,Flat,6363.194192608312
1-3 Tankard Street,Kensington,3031,Flat,6551.47495327686
115-123 Hardware Street,Melbourne (CBD),3000,Flat,6551.47495327686
115-123 Hardware Street,Melbourne (CBD),3000,Flat,2190.795949893498
115-123 Hardware Street,Melbourne (CBD),3000,Flat,2190.795949893498
115-123 Hardware Street,Melbourne (CBD),3000,Flat,2478.6674184276712
24-26 Airlie Street,South Yarra,3141,Hip,2478.6674184276712
24-26 Airlie Street,South Yarra,3141,Hip,4404.889237796176
27-29 Canning Street,Carlton,3053,Gable,4404.889237796176
27-29 Canning Street,Carlton,3053,Gable,4655.25026485285
63 Market Street,Kensington,3031,Flat,4655.25026485285
63 Market Street,Kensington,3031,Flat,3302.474258456583
243-251 Flemington Road,North Melbourne,3051,Flat,3302.474258456583
243-251 Flemington Road,North Melbourne,3051,Flat,247.73424574601114
243-251 Flemington Road,North Melbourne,3051,Flat,247.73424574601114
243-251 Flemington Road,North Melbourne,3051,Flat,5678.443537464838
407 Rathdowne Street,Carlton,3053,Gable,5678.443537464838
407 Rathdowne Street,Carlton,3053,Gable,4375.393020385262
7-9 Raglan Street,North Melbourne,3051,Gable,4375.393020385262
7-9 Raglan Street,North Melbourne,3051,Gable,4872.317933333707
130-134 Capel Street,North Melbourne,3051,Flat,5883.181890811559
219-225 Swanston Street,Melbourne (CBD),3000,Flat,5883.181890811559
43-45 Ormond Street,Kensington,3031,Gable,3840.446700917657
43-45 Ormond Street,Kensington,3031,Gable,3840.446700917657
19 Parkville Avenue,Parkville,3052,Hip,1857.895726348323
19 Parkville Avenue,Parkville,3052,Hip,1857.895726348323
28-30 Murchison Street,Carlton,3053,Shed,1666.2369849051295
28-30 Murchison Street,Carlton,3053,Shed,1666.2369849051295
310 The Avenue,Parkville,3052,Gable,5222.315988289659
310 The Avenue,Parkville,3052,Gable,5222.315988289659
33 Epsom Road,Kensington,3031,Hip,4013.2692318321447
33 Epsom Road,Kensington,3031,Hip,4013.2692318321447
524 Victoria Parade,East Melbourne,3002,Gable,1699.194197250245
524 Victoria Parade,East Melbourne,3002,Gable,1699.194197250245
89 Nicholson Street,Carlton,3053,Hip,5872.409061125959
89 Nicholson Street,Carlton,3053,Hip,5872.409061125959
37-41 Adams Street,South Yarra,3141,Flat,1.0063157900445125
37-41 Adams Street,South Yarra,3141,Flat,1.0063157900445125
37-41 Adams Street,South Yarra,3141,Flat,5147.451538552621
37-41 Adams Street,South Yarra,3141,Flat,5147.451538552621
198 Elgin Street,Carlton,3053,Flat,4785.780527088609
198 Elgin Street,Carlton,3053,Flat,4785.780527088609
6-10 Merino Mews,Kensington,3031,Flat,1106.4221070417273
6-10 Merino Mews,Kensington,3031,Flat,1106.4221070417273
12 Strickland Road,Parkville,3052,Flat,1995.9829563860471
12 Strickland Road,Parkville,3052,Flat,1995.9829563860471
40-50 Bourke Street,Melbourne (CBD),3000,Flat,5293.487797183683
40-50 Bourke Street,Melbourne (CBD),3000,Flat,5293.487797183683
12-14 Palmerston Place,Carlton,3053,Flat,5416.972425925825
12-14 Palmerston Place,Carlton,3053,Flat,5416.972425925825
91 Chapman Street,North Melbourne,3051,Flat,5701.947068031539
91 Chapman Street,North Melbourne,3051,Flat,5701.947068031539
20 Capel Street,West Melbourne (Residential),3003,Gable,2129.734827331088
20 Capel Street,West Melbourne (Residential),3003,Gable,2129.734827331088
20 Capel Street,West Melbourne (Residential),3003,Gable,4313.113225053778
37 Nicholson Street,Carlton,3053,Hip,1890.8407135045734
37 Nicholson Street,Carlton,3053,Hip,1890.8407135045734
23 Franklin Place,West Melbourne (Residential),3003,Gable,1601.9317922335365
"Unit 1, 23 Franklin Place",West Melbourne (Residential),3003,Gable,1601.9317922335365
31-33 Punch Lane,Melbourne (CBD),3000,Flat,2386.8173347998863
31-33 Punch Lane,Melbourne (CBD),3000,Flat,2386.8173347998863
20-22 Little Barkly Street,Carlton,3053,Flat,2296.0091086213924
20-22 Little Barkly Street,Carlton,3053,Flat,2296.0091086213924
4 Loughmore Lane,North Melbourne,3051,Flat,1456.116546870965
4 Loughmore Lane,North Melbourne,3051,Flat,1456.116546870965
6 Henry Street,Kensington,3031,Hip,6284.651673650643
6 Henry Street,Kensington,3031,Hip,6284.651673650643
25-31 Spring Street,Melbourne (CBD),3000,Flat,6414.204582210025
92 Carlton Street,Carlton,3053,Hip,6414.204582210025
92 Carlton Street,Carlton,3053,Hip,4757.635607045237
127-135 Simpson Street,East Melbourne,3002,Flat,4757.635607045237
127-135 Simpson Street,East Melbourne,3002,Flat,1679.235100738071
21 Carroll Street,North Melbourne,3051,Gable,1679.235100738071
31-33 Rourke Lane,Kensington,3031,Flat,4656.572060467098
31-33 Rourke Lane,Kensington,3031,Flat,4656.572060467098
106-116 Railway Place,West Melbourne (Residential),3003,Shed,511.97417754762813
106-116 Railway Place,West Melbourne (Residential),3003,Shed,511.97417754762813
30-34 Mercantile Parade,Kensington,3031,Flat,54.89497787011777
30-34 Mercantile Parade,Kensington,3031,Flat,54.89497787011777
632 Elizabeth Street,Carlton,3000,Hip,54.09794946771582
41 Lothian Street,North Melbourne,3051,Flat,54.09794946771582
41 Lothian Street,North Melbourne,3051,Flat,4792.884799077415
41 Lothian Street,North Melbourne,3051,Gable,4792.884799077415
41-45 Leicester Mews,Kensington,3031,Flat,3742.4843711930553
41-45 Leicester Mews,Kensington,3031,Flat,3742.4843711930553
41-45 Leicester Mews,Kensington,3031,Flat,1498.8187502516944
41-45 Leicester Mews,Kensington,3031,Flat,1498.8187502516944
129 Ormond Street,Kensington,3031,Gable,277.5225612399971
129 Ormond Street,Kensington,3031,Gable,277.5225612399971
65-69 Little La Trobe Street,Melbourne (CBD),3000,Flat,1434.77943092591
65-69 Little La Trobe Street,Melbourne (CBD),3000,Flat,1434.77943092591
171-177 La Trobe Street,Melbourne (CBD),3000,Flat,4987.98812897925
171-177 La Trobe Street,Melbourne (CBD),3000,Flat,4987.98812897925
600 Spencer Street,West Melbourne (Residential),3003,Gable,1918.7092905872123
600 Spencer Street,West Melbourne (Residential),3003,Gable,1918.7092905872123
47A Eastwood Street,Kensington,3031,Flat,1067.8664378212413
47 Eastwood Street,Kensington,3031,Flat,1067.8664378212413
47A Eastwood Street,Kensington,3031,Flat,923.6170353794978
64-66 Station Street,Carlton,3053,Flat,923.6170353794978
64-66 Station Street,Carlton,3053,Flat,5244.452630183577
4 Little Dryburgh Street North,North Melbourne,3051,Flat,5244.452630183577
4 Little Dryburgh Street North,North Melbourne,3051,Flat,5493.659541181025
140 Abbotsford Street,North Melbourne,3051,Hip,5493.659541181025
140 Abbotsford Street,North Melbourne,3051,Hip,3763.623912651287
102 Carlton Street,Carlton,3053,Flat,3763.623912651287
102 Carlton Street,Carlton,3053,Flat,1810.5331883127815
102 Carlton Street,Carlton,3053,Hip,1810.5331883127815
102 Carlton Street,Carlton,3053,Hip,1512.109938673107
54 Curran Street,North Melbourne,3051,Flat,1512.109938673107
54 Curran Street,North Melbourne,3051,Flat,1466.721464663734
21 Hayes Lane,East Melbourne,3002,Flat,1466.721464663734
21 Hayes Lane,East Melbourne,3002,Flat,5072.017763759643
134 Melrose Street,North Melbourne,3051,Hip,5072.017763759643
134 Melrose Street,North Melbourne,3051,Hip,245.50829174688582
50 Westbourne Road,Kensington,3031,Hip,245.50829174688582
50 Westbourne Road,Kensington,3031,Hip,2839.3130548740132
500 Dryburgh Street,North Melbourne,3051,Flat,2839.3130548740132
500 Dryburgh Street,North Melbourne,3051,Flat,5616.950239404403
26 Scotia Street,North Melbourne,3051,Flat,5616.950239404403
26 Scotia Street,North Melbourne,3051,Flat,2496.245337267104
26 Scotia Street,North Melbourne,3051,Flat,2496.245337267104
26 Scotia Street,North Melbourne,3051,Flat,3413.2117557438933
5 Davis Street,Kensington,3031,Flat,3413.2117557438933
5 Davis Street,Kensington,3031,Flat,3005.406974445686
40-48 Faraday Street,Carlton,3053,Hip,3005.406974445686
40-48 Faraday Street,Carlton,3053,Hip,5890.307451494219
7 Cairncross Lane,Kensington,3031,Flat,5890.307451494219
7 Cairncross Lane,Kensington,3031,Flat,53.58192197203624
7 Cairncross Lane,Kensington,3031,Flat,5579.173361168877
7 Cairncross Lane,Kensington,3031,Flat,5579.173361168877
1A Harris Street,North Melbourne,3051,Hip,5122.824205149105
1A Harris Street,North Melbourne,3051,Hip,5122.824205149105
82-84 Vale Street,East Melbourne,3002,Hip,3287.500307171948
82-84 Vale Street,East Melbourne,3002,Hip,3287.500307171948
51 Canning Street,North Melbourne,3051,Hip,1445.6709521905834
51 Canning Street,North Melbourne,3051,Hip,1445.6709521905834
37 Lincoln Mews,Kensington,3031,Flat,4450.225606324448
37 Lincoln Mews,Kensington,3031,Flat,4450.225606324448
132-134 Roden Street,West Melbourne (Residential),3003,Flat,2565.0192051391305
132-134 Roden Street,West Melbourne (Residential),3003,Flat,2565.0192051391305
132-134 Roden Street,West Melbourne (Residential),3003,Pyramid,2961.5940400426693
132-134 Roden Street,West Melbourne (Residential),3003,Pyramid,2961.5940400426693
54 Berry Street,East Melbourne,3002,Flat,5007.780338942032
54 Berry Street,East Melbourne,3002,Flat,5007.780338942032
54 Berry Street,East Melbourne,3002,Flat,4774.016752707355
46 Vale Street South,East Melbourne,3002,Flat,4774.016752707355
46 Vale Street South,East Melbourne,3002,Flat,1509.5690734737825
46 Vale Street South,East Melbourne,3002,Flat,4325.649007981388
46 Vale Street South,East Melbourne,3002,Flat,4325.649007981388
147 Lygon Street,Carlton,3053,Flat,4100.710746823948
147 Lygon Street,Carlton,3053,Flat,4100.710746823948
44 Lambeth Street,Kensington,3031,Flat,3989.341810819018
44 Lambeth Street,Kensington,3031,Flat,3989.341810819018
29-35 'Connell Street,North Melbourne,3051,Gable,1303.0199062269073
29-35 'Connell Street,North Melbourne,3051,Gable,1303.0199062269073
29-35 'Connell Street,North Melbourne,3051,Flat,4664.416451767654
29-35 'Connell Street,North Melbourne,3051,Flat,4664.416451767654
71 Chetwynd Street,North Melbourne,3051,Hip,4919.66508573327
71 Chetwynd Street,North Melbourne,3051,Hip,4919.66508573327
14-18 Leicester Mews,Kensington,3031,Flat,5509.711340657314
14-18 Leicester Mews,Kensington,3031,Flat,5509.711340657314
14-18 Leicester Mews,Kensington,3031,Flat,478.94112936077755
14-18 Leicester Mews,Kensington,3031,Flat,478.94112936077755
55 Nicholson Street,Carlton,3053,Gable,795.388481901141
55 Nicholson Street,Carlton,3053,Gable,795.388481901141
111 Parkville Avenue,Parkville,3052,Flat,1796.5307296856063
111 Parkville Avenue,Parkville,3052,Flat,4756.639353176926
17 Taylor Mews,Kensington,3031,Gable,4756.639353176926
17 Taylor Mews,Kensington,3031,Gable,6838.462724396438
7-13 Kensington Road,Kensington,3031,Hip,6838.462724396438
7-13 Kensington Road,Kensington,3031,Hip,1241.9335019276512
107 Kay Street,Carlton,3053,Gable,1241.9335019276512
107 Kay Street,Carlton,3053,Gable,2224.8323774597443
97-103 Elgin Street,Carlton,3053,Flat,2224.8323774597443
97-103 Elgin Street,Carlton,3053,Flat,6363.194192608312
411 Dryburgh Street,North Melbourne,3051,Hip,6363.194192608312
411 Dryburgh Street,North Melbourne,3051,Hip,6551.47495327686
8 Hardwick Lane,Kensington,3031,Hip,6551.47495327686
8 Hardwick Lane,Kensington,3031,Hip,2190.795949893498
124 Newquay Promenade,Docklands,3008,Flat,2190.795949893498
124 Newquay Promenade,Docklands,3008,Flat,2478.6674184276712
11 Westbourne Road,Kensington,3031,Hip,2478.6674184276712
11 Westbourne Road,Kensington,3031,Hip,4404.889237796176
52-54 Dudley Street,West Melbourne (Residential),3003,Flat,4404.889237796176
285-291 City Road,Southbank,3006,Flat,4655.25026485285
285-291 City Road,Southbank,3006,Flat,4655.25026485285
285-291 City Road,Southbank,3006,Flat,3302.474258456583
285-291 City Road,Southbank,3006,Flat,3302.474258456583
212-222 The Avenue,Parkville,3052,Flat,247.73424574601114
212-222 The Avenue,Parkville,3052,Flat,247.73424574601114
26 Crichton Lane,Kensington,3031,Hip,5678.443537464838
26 Crichton Lane,Kensington,3031,Hip,5678.443537464838
65 Westbourne Road,Kensington,3031,Hip,4375.393020385262
65 Westbourne Road,Kensington,3031,Hip,4375.393020385262
108 Millswyn Street,South Yarra,3141,Hip,4872.317933333707
108 Millswyn Street,South Yarra,3141,Hip,5883.181890811559
31 Watkins Way,Kensington,3031,Hip,5883.181890811559
31 Watkins Way,Kensington,3031,Hip,3840.446700917657
8 Foundry Way,Docklands,3008,Flat,3840.446700917657
8 Foundry Way,Docklands,3008,Flat,1857.895726348323
28 Millswyn Street,South Yarra,3141,Flat,1857.895726348323
28 Millswyn Street,South Yarra,3141,Flat,1666.2369849051295
28-30 Millswyn Street,South Yarra,3141,Flat,1666.2369849051295
641-645 Punt Road,South Yarra,3141,Hip,5222.315988289659
641-645 Punt Road,South Yarra,3141,Hip,5222.315988289659
20-24 Mercantile Parade,Kensington,3031,Flat,4013.2692318321447
20-24 Mercantile Parade,Kensington,3031,Flat,4013.2692318321447
20 Peppercorn Walk,Kensington,3031,Gable,1699.194197250245
20 Peppercorn Walk,Kensington,3031,Gable,1699.194197250245
106 Gatehouse Street,Parkville,3052,Hip,5872.409061125959
106 Gatehouse Street,Parkville,3052,Hip,5872.409061125959
28 Crichton Lane,Kensington,3031,Hip,1.0063157900445125
28 Crichton Lane,Kensington,3031,Hip,1.0063157900445125
55 Westbourne Road,Kensington,3031,Flat,5147.451538552621
55 Westbourne Road,Kensington,3031,Flat,5147.451538552621
76 Kay Street,Carlton,3053,Flat,4785.780527088609
76 Kay Street,Carlton,3053,Flat,4785.780527088609
18 Elm Place,North Melbourne,3051,Flat,1106.4221070417273
26 Rourke Lane,Kensington,3031,Flat,1106.4221070417273
26 Rourke Lane,Kensington,3031,Flat,1995.9829563860471
57 Stockmans Way,Kensington,3031,Gable,1995.9829563860471
57 Stockmans Way,Kensington,3031,Gable,5293.487797183683
8 Raffa Place,Carlton,3053,Flat,5293.487797183683
515 Dryburgh Street,North Melbourne,3051,Hip,5416.972425925825
515 Dryburgh Street,North Melbourne,3051,Hip,5416.972425925825
33 Morrah Street,Parkville,3052,Flat,5701.947068031539
33 Morrah Street,Parkville,3052,Flat,5701.947068031539
23 Kay Street,Carlton,3053,Gable,2129.734827331088
23 Kay Street,Carlton,3053,Gable,2129.734827331088
151 Chetwynd Street,North Melbourne,3051,Gable,4313.113225053778
151 Chetwynd Street,North Melbourne,3051,Gable,1890.8407135045734
259 Abbotsford Street,North Melbourne,3051,Flat,1890.8407135045734
259 Abbotsford Street,North Melbourne,3051,Flat,1601.9317922335365
243 Abbotsford Street,North Melbourne,3051,Gable,1601.9317922335365
243 Abbotsford Street,North Melbourne,3051,Gable,2386.8173347998863
61-63 Stanley Street,West Melbourne (Residential),3003,Gable,2386.8173347998863
61-63 Stanley Street,West Melbourne (Residential),3003,Gable,2296.0091086213924
48 Balston Street,Southbank,3006,Flat,2296.0091086213924
42 Balston Street,Southbank,3006,Flat,1456.116546870965
48 Balston Street,Southbank,3006,Flat,1456.116546870965
42 Balston Street,Southbank,3006,Flat,6284.651673650643
82 Kay Street,Carlton,3053,Flat,6284.651673650643
82 Kay Street,Carlton,3053,Flat,6414.204582210025
39 The Ridgeway,Kensington,3031,Hip,6414.204582210025
39 The Ridgeway,Kensington,3031,Hip,4757.635607045237
104-106 Mercantile Parade,Kensington,3031,Gable,4757.635607045237
104-106 Mercantile Parade,Kensington,3031,Gable,1679.235100738071
381 Lygon Street,Carlton,3053,Hip,1679.235100738071
381 Lygon Street,Carlton,3053,Hip,4656.572060467098
10-12 Tankard Street,Kensington,3031,Hip,4656.572060467098
10-12 Tankard Street,Kensington,3031,Hip,511.97417754762813
2 Belmont Road,Kensington,3031,Hip,511.97417754762813
2 Belmont Road,Kensington,3031,Hip,54.89497787011777
13 Bent Street,Kensington,3031,Hip,54.89497787011777
13 Bent Street,Kensington,3031,Hip,54.09794946771582
517 Dryburgh Street,North Melbourne,3051,Gable,54.09794946771582
517 Dryburgh Street,North Melbourne,3051,Gable,4792.884799077415
8-10 Guildford Lane,Melbourne (CBD),3000,Gable,4792.884799077415
8-10 Guildford Lane,Melbourne (CBD),3000,Gable,3742.4843711930553
88-98 Southbank Boulevard,Southbank,3006,Flat,3742.4843711930553
Southbank Condos Apartments 88-98 Southbank Boulevard,Southbank,3006,Flat,1498.8187502516944
14 Little Queensberry Street,Carlton,3053,Gable,1498.8187502516944
14 Little Queensberry Street,Carlton,3053,Gable,277.5225612399971
65-67 Hope Street,South Yarra,3141,Hip,277.5225612399971
65-67 Hope Street,South Yarra,3141,Hip,1434.77943092591
24 Wimble Street,Parkville,3052,Flat,1434.77943092591
24 Wimble Street,Parkville,3052,Flat,4987.98812897925
12-20 The Righi,South Yarra,3141,Flat,4987.98812897925
12-20 The Righi,South Yarra,3141,Flat,1918.7092905872123
12-20 The Righi,South Yarra,3141,Flat,1918.7092905872123
12-20 The Righi,South Yarra,3141,Flat,1067.8664378212413
154 Barkly Street,Carlton,3053,Gable,1067.8664378212413
154 Barkly Street,Carlton,3053,Gable,923.6170353794978
45 Pitt Street,Carlton,3053,Pyramid,923.6170353794978
45 Pitt Street,Carlton,3053,Pyramid,5244.452630183577
12 Scotia Street,North Melbourne,3051,Flat,5244.452630183577
12 Scotia Street,North Melbourne,3051,Flat,5493.659541181025
105-107 Newman Street,Kensington,3031,Hip,5493.659541181025
105-107 Newman Street,Kensington,3031,Hip,3763.623912651287
153 Gipps Street,East Melbourne,3002,Hip,3763.623912651287
153 Gipps Street,East Melbourne,3002,Hip,1810.5331883127815
114 Vale Street,East Melbourne,3002,Flat,1810.5331883127815
114 Vale Street,East Melbourne,3002,Flat,1512.109938673107
2 Grey Street,East Melbourne,3002,Hip,1512.109938673107
2 Grey Street,East Melbourne,3002,Hip,1466.721464663734
23-25 Shands Lane,North Melbourne,3051,Flat,1466.721464663734
23-25 Shands Lane,North Melbourne,3051,Flat,5072.017763759643
123 Station Street,Carlton,3053,Gable,5072.017763759643
123 Station Street,Carlton,3053,Gable,245.50829174688582
13 Erskine Street,North Melbourne,3051,Flat,245.50829174688582
13 Erskine Street,North Melbourne,3051,Flat,2839.3130548740132
121 Leveson Street,North Melbourne,3051,Flat,2839.3130548740132
121 Leveson Street,North Melbourne,3051,Flat,5616.950239404403
121 Leveson Street,North Melbourne,3051,Flat,5616.950239404403
121 Leveson Street,North Melbourne,3051,Flat,2496.245337267104
158 Powlett Street,East Melbourne,3002,Gable,2496.245337267104
158 Powlett Street,East Melbourne,3002,Gable,3413.2117557438933
61-63 Morrah Street,Parkville,3052,Hip,3413.2117557438933
61-63 Morrah Street,Parkville,3052,Hip,3005.406974445686
647 Punt Road,South Yarra,3141,Hip,3005.406974445686
647 Punt Road,South Yarra,3141,Hip,5890.307451494219
12 Silver Top Terrace,Carlton,3053,Flat,5890.307451494219
12 Silver Top Terrace,Carlton,3053,Flat,53.58192197203624
20-22 Fairlie Court,South Yarra,3141,Flat,5579.173361168877
20-22 Fairlie Court,South Yarra,3141,Flat,5579.173361168877
513 Macaulay Road,Kensington,3031,Hip,5122.824205149105
16 Hotham Street,East Melbourne,3002,Hip,5122.824205149105
508 Victoria Parade,East Melbourne,3002,Gable,3287.500307171948
508 Victoria Parade,East Melbourne,3002,Gable,3287.500307171948
48 Hawke Street,West Melbourne (Residential),3003,Flat,1445.6709521905834
48 Hawke Street,West Melbourne (Residential),3003,Flat,1445.6709521905834
180 Peel Street,North Melbourne,3051,Gable,4450.225606324448
180 Peel Street,North Melbourne,3051,Gable,4450.225606324448
9 Charles Street,Carlton,3053,Flat,2565.0192051391305
9 Charles Street,Carlton,3053,Flat,2565.0192051391305
34 Export Lane,Kensington,3031,Gable,2961.5940400426693
34 Export Lane,Kensington,3031,Gable,2961.5940400426693
24 Carroll Street,North Melbourne,3051,Hip,5007.780338942032
24 Carroll Street,North Melbourne,3051,Hip,5007.780338942032
56A Munster Terrace,North Melbourne,3051,Flat,4774.016752707355
56A Munster Terrace,North Melbourne,3051,Flat,4774.016752707355
156-172 Victoria Street,Carlton,3053,Flat,1509.5690734737825
438-442 King Street,West Melbourne (Residential),3003,Flat,4325.649007981388
438-442 King Street,West Melbourne (Residential),3003,Flat,4325.649007981388
50 Arnold Street,South Yarra,3141,Gable,4100.710746823948
50 Arnold Street,South Yarra,3141,Gable,4100.710746823948
272-274 Walsh Street,South Yarra,3141,Hip,3989.341810819018
272-274 Walsh Street,South Yarra,3141,Hip,3989.341810819018
173 Drummond Street,Carlton,3053,Gable,1303.0199062269073
37 Caytre Crescent,North Melbourne,3051,Gable,1303.0199062269073
37 Caytre Crescent,North Melbourne,3051,Gable,4664.416451767654
166 Newman Street,Kensington,3031,Gable,4664.416451767654
166 Newman Street,Kensington,3031,Gable,4919.66508573327
230-238 Roden Street,West Melbourne (Residential),3003,Flat,4919.66508573327
230 Roden Street,West Melbourne (Residential),3003,Flat,5509.711340657314
230-238 Roden Street,West Melbourne (Residential),3003,Flat,5509.711340657314
96 Gatehouse Street,Parkville,3052,Hip,478.94112936077755
96 Gatehouse Street,Parkville,3052,Hip,478.94112936077755
227 Nicholson Street,Carlton,3053,Flat,795.388481901141
227 Nicholson Street,Carlton,3053,Flat,795.388481901141
9 Foundry Way,Docklands,3008,Flat,1796.5307296856063
9 Foundry Way,Docklands,3008,Flat,4756.639353176926
6 Munster Terrace,North Melbourne,3051,Gable,4756.639353176926
6 Munster Terrace,North Melbourne,3051,Gable,6838.462724396438
167 Canning Street,Carlton,3053,Flat,6838.462724396438
167 Canning Street,Carlton,3053,Flat,1241.9335019276512
