id,common_name,scientific_name,dimensions,depth_water_requirement,volume_water_requirement,watering_general_benchmark,plant_anatomy,cycle,watering,sunlight,default_image,original_url,watering_guide
727,aloe,['Aloe suzannae'],"{'type': None, 'min_value': 8, 'max_value': 12, 'unit': 'feet'}",[],"{'unit': 'gallon', 'value': '2'}","{'value': '7-10', 'unit': 'days'}","[{'part': 'leaves', 'color': ['green']}, {'part': 'trunk', 'color': ['brown']}]",perennial,minimum,"['full sun', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/727_aloe_suzannae/og/23704519300_5ec1807143_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/727_aloe_suzannae/regular/23704519300_5ec1807143_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/727_aloe_suzannae/medium/23704519300_5ec1807143_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/727_aloe_suzannae/small/23704519300_5ec1807143_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/727_aloe_suzannae/thumbnail/23704519300_5ec1807143_b.jpg'}",https://perenual.com/storage/species_image/727_aloe_suzannae/og/23704519300_5ec1807143_b.jpg,This plant generally waters 7-10 times per day
728,aloe,['Aloe vera'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'leaves', 'color': ['green']}]",herbaceous perennial,minimum,['full sun'],"{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/728_aloe_vera/og/52619084582_6ebcfe6a74_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/728_aloe_vera/regular/52619084582_6ebcfe6a74_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/728_aloe_vera/medium/52619084582_6ebcfe6a74_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/728_aloe_vera/small/52619084582_6ebcfe6a74_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/728_aloe_vera/thumbnail/52619084582_6ebcfe6a74_b.jpg'}",https://perenual.com/storage/species_image/728_aloe_vera/og/52619084582_6ebcfe6a74_b.jpg,This plant generally waters 7-10 times per day
747,Joseph's coat,['Alternanthera ficoidea'],"{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}","[{'part': 'leaves', 'color': ['green-pink-red', 'green']}, {'part': 'stems', 'color': ['pink', 'red-pink']}, {'part': 'stem', 'color': ['green']}, {'part': 'blooms', 'color': ['white']}]",herbaceous perennial,frequent,"['full sun', 'part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/747_alternanthera_ficoidea/og/48756446498_fc5901c40d_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/747_alternanthera_ficoidea/regular/48756446498_fc5901c40d_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/747_alternanthera_ficoidea/medium/48756446498_fc5901c40d_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/747_alternanthera_ficoidea/small/48756446498_fc5901c40d_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/747_alternanthera_ficoidea/thumbnail/48756446498_fc5901c40d_b.jpg'}",https://perenual.com/storage/species_image/747_alternanthera_ficoidea/og/48756446498_fc5901c40d_b.jpg,This plant generally waters 2-3 times per day
855,anthurium,['Anthurium andraeanum'],"{'type': None, 'min_value': 1, 'max_value': 1.5, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'stalk', 'color': ['green']}, {'part': 'leaves', 'color': ['green']}, {'part': 'flowers', 'color': ['red', 'red-pink']}, {'part': 'spadix', 'color': ['yellow-white-orange', 'pink-white', 'white-red', 'yellow-white']}, {'part': 'center', 'color': ['orange', 'white-red', 'yellow-white']}, {'part': 'spathe', 'color': ['green']}, {'part': 'flower', 'color': ['pink-red', 'red-pink']}, {'part': 'leaf', 'color': ['green']}, {'part': 'stem', 'color': ['yellow-green', 'green']}]",herbaceous perennial,average,['part sun/part shade'],"{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/og/49388458462_0ef650db39_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/regular/49388458462_0ef650db39_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/medium/49388458462_0ef650db39_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/small/49388458462_0ef650db39_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/855_anthurium_andraeanum/thumbnail/49388458462_0ef650db39_b.jpg'}",https://perenual.com/storage/species_image/855_anthurium_andraeanum/og/49388458462_0ef650db39_b.jpg,This plant generally waters 7-10 times per day
856,anthurium,['Anthurium crassinervium'],"{'type': None, 'min_value': 5, 'max_value': 6, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,frequent,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/856_anthurium_crassinervium/og/2560px-Anthurium_crassinervium.jpg', 'regular_url': 'https://perenual.com/storage/species_image/856_anthurium_crassinervium/regular/2560px-Anthurium_crassinervium.jpg', 'medium_url': 'https://perenual.com/storage/species_image/856_anthurium_crassinervium/medium/2560px-Anthurium_crassinervium.jpg', 'small_url': 'https://perenual.com/storage/species_image/856_anthurium_crassinervium/small/2560px-Anthurium_crassinervium.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/856_anthurium_crassinervium/thumbnail/2560px-Anthurium_crassinervium.jpg'}",https://perenual.com/storage/species_image/856_anthurium_crassinervium/og/2560px-Anthurium_crassinervium.jpg,This plant generally waters 7-10 times per day
861,zebra plant,['Aphelandra squarrosa'],"{'type': None, 'min_value': 4, 'max_value': 6, 'unit': 'feet'}","{'unit': 'cm', 'value': '5'}",[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'flowers', 'color': ['yellow-red']}, {'part': 'leaves', 'color': ['green-white', 'white-green']}]",perennial,average,"['part shade', 'full shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/861_aphelandra_squarrosa/og/9216112108_2bb5c403b3_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/861_aphelandra_squarrosa/regular/9216112108_2bb5c403b3_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/861_aphelandra_squarrosa/medium/9216112108_2bb5c403b3_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/861_aphelandra_squarrosa/small/9216112108_2bb5c403b3_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/861_aphelandra_squarrosa/thumbnail/9216112108_2bb5c403b3_b.jpg'}",https://perenual.com/storage/species_image/861_aphelandra_squarrosa/og/9216112108_2bb5c403b3_b.jpg,This plant generally waters 7-10 times per day
1001,trailing snapdragon,['Asarina procumbens'],"{'type': None, 'min_value': 0, 'max_value': 0.25, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'flowers', 'color': ['yellow-white-pink', 'white-pink']}, {'part': 'leaves', 'color': ['green']}, {'part': 'stamen', 'color': ['yellow']}, {'part': 'stems', 'color': ['maroon']}]",herbaceous perennial,average,"['full sun', 'part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1001_asarina_procumbens/og/9240253872_46be573382_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1001_asarina_procumbens/regular/9240253872_46be573382_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1001_asarina_procumbens/medium/9240253872_46be573382_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1001_asarina_procumbens/small/9240253872_46be573382_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1001_asarina_procumbens/thumbnail/9240253872_46be573382_b.jpg'}",https://perenual.com/storage/species_image/1001_asarina_procumbens/og/9240253872_46be573382_b.jpg,This plant generally waters 7-10 times per day
1023,Sprenger's asparagus fern,['Asparagus densiflorus'],"{'type': None, 'min_value': 2, 'max_value': 3, 'unit': 'feet'}","{'unit': 'cm', 'value': '10'}",[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'stems', 'color': ['green']}, {'part': 'leaves', 'color': ['green']}]",herbaceous perennial,average,['part shade'],"{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1023_asparagus_densiflorus/og/49289066276_4bbe4e5b94_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1023_asparagus_densiflorus/regular/49289066276_4bbe4e5b94_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1023_asparagus_densiflorus/medium/49289066276_4bbe4e5b94_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1023_asparagus_densiflorus/small/49289066276_4bbe4e5b94_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1023_asparagus_densiflorus/thumbnail/49289066276_4bbe4e5b94_b.jpg'}",https://perenual.com/storage/species_image/1023_asparagus_densiflorus/og/49289066276_4bbe4e5b94_b.jpg,This plant generally waters 7-10 times per day
1024,asparagus fern,"[""Asparagus densiflorus 'Myersii'""]","{'type': None, 'min_value': 1, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'foliage', 'color': ['green', 'lime-green']}, {'part': 'leaves', 'color': ['green']}, {'part': 'stems', 'color': ['lime-green']}, {'part': 'stem', 'color': ['green']}, {'part': 'branch', 'color': ['green']}]",herbaceous perennial,average,['part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1024_asparagus_densiflorus_myersii/og/24611964210_ce3afbb0e8_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1024_asparagus_densiflorus_myersii/regular/24611964210_ce3afbb0e8_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1024_asparagus_densiflorus_myersii/medium/24611964210_ce3afbb0e8_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1024_asparagus_densiflorus_myersii/small/24611964210_ce3afbb0e8_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1024_asparagus_densiflorus_myersii/thumbnail/24611964210_ce3afbb0e8_b.jpg'}",https://perenual.com/storage/species_image/1024_asparagus_densiflorus_myersii/og/24611964210_ce3afbb0e8_b.jpg,This plant generally waters 7-10 times per day
1025,asparagus fern,"[""Asparagus densiflorus 'Sprengeri'""]","{'type': None, 'min_value': 1.5, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'stems', 'color': ['green']}, {'part': 'leaves', 'color': ['yellow-green']}]",herbaceous perennial,minimum,['part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1025_asparagus_densiflorus_sprengeri/og/24818361201_11881d4f76_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1025_asparagus_densiflorus_sprengeri/regular/24818361201_11881d4f76_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1025_asparagus_densiflorus_sprengeri/medium/24818361201_11881d4f76_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1025_asparagus_densiflorus_sprengeri/small/24818361201_11881d4f76_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1025_asparagus_densiflorus_sprengeri/thumbnail/24818361201_11881d4f76_b.jpg'}",https://perenual.com/storage/species_image/1025_asparagus_densiflorus_sprengeri/og/24818361201_11881d4f76_b.jpg,This plant generally waters 7-10 times per day
1031,asparagus fern,['Asparagus setaceus'],"{'type': None, 'min_value': 10, 'max_value': 20, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'foliage', 'color': ['green', 'bright-green']}, {'part': 'leaves', 'color': ['bright-green', 'green']}, {'part': 'stems', 'color': ['green']}]",perennial,frequent,['part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1031_asparagus_setaceus/og/24274026853_98d1a2733a_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1031_asparagus_setaceus/regular/24274026853_98d1a2733a_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1031_asparagus_setaceus/medium/24274026853_98d1a2733a_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1031_asparagus_setaceus/small/24274026853_98d1a2733a_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1031_asparagus_setaceus/thumbnail/24274026853_98d1a2733a_b.jpg'}",https://perenual.com/storage/species_image/1031_asparagus_setaceus/og/24274026853_98d1a2733a_b.jpg,This plant generally waters 7-10 times per day
1036,cast-iron plant,['Aspidistra elatior'],"{'type': None, 'min_value': 2, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'full shade']","{'license': 44, 'license_name': 'Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/4.0/', 'original_url': 'https://perenual.com/storage/species_image/1036_aspidistra_elatior/og/e5c6a91ae63e816bdb0d287f549bd74829e09923.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1036_aspidistra_elatior/regular/e5c6a91ae63e816bdb0d287f549bd74829e09923.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1036_aspidistra_elatior/medium/e5c6a91ae63e816bdb0d287f549bd74829e09923.jpg', 'small_url': 'https://perenual.com/storage/species_image/1036_aspidistra_elatior/small/e5c6a91ae63e816bdb0d287f549bd74829e09923.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1036_aspidistra_elatior/thumbnail/e5c6a91ae63e816bdb0d287f549bd74829e09923.jpg'}",https://perenual.com/storage/species_image/1036_aspidistra_elatior/og/e5c6a91ae63e816bdb0d287f549bd74829e09923.jpg,This plant generally waters 7-10 times per day
1038,bird's nest fern,"[""Asplenium nidus 'Antiquum'""]","{'type': None, 'min_value': 1.5, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}","[{'part': 'leaves', 'color': ['bright-green']}, {'part': 'midribs', 'color': ['green']}]",perennial,average,"['full sun', 'part shade', 'full shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1038_asplenium_nidus_antiquum/og/29457334967_82a2d8789c_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1038_asplenium_nidus_antiquum/regular/29457334967_82a2d8789c_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1038_asplenium_nidus_antiquum/medium/29457334967_82a2d8789c_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1038_asplenium_nidus_antiquum/small/29457334967_82a2d8789c_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1038_asplenium_nidus_antiquum/thumbnail/29457334967_82a2d8789c_b.jpg'}",https://perenual.com/storage/species_image/1038_asplenium_nidus_antiquum/og/29457334967_82a2d8789c_b.jpg,This plant generally waters 2-3 times per day
1130,Japanese painted fern,['Athyrium niponicum var. pictum'],"{'type': None, 'min_value': 1, 'max_value': 1.5, 'unit': 'feet'}",[],[],"{'value': '3-4', 'unit': 'days'}","[{'part': 'fronds', 'color': ['grey-green-purple']}, {'part': 'leaves', 'color': ['green']}, {'part': 'stem', 'color': ['purple']}]",perennial,average,"['deep shade', 'filtered shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/1130_athyrium_niponicum_var_pictum/og/27024762402_1df320b955_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/1130_athyrium_niponicum_var_pictum/regular/27024762402_1df320b955_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/1130_athyrium_niponicum_var_pictum/medium/27024762402_1df320b955_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/1130_athyrium_niponicum_var_pictum/small/27024762402_1df320b955_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/1130_athyrium_niponicum_var_pictum/thumbnail/27024762402_1df320b955_b.jpg'}",https://perenual.com/storage/species_image/1130_athyrium_niponicum_var_pictum/og/27024762402_1df320b955_b.jpg,This plant generally waters 3-4 times per day
